filename,label
scratches_scratches_206.jpg,scratches
patches_patches_127.jpg,patches
inclusion_inclusion_136.jpg,inclusion
rolled-in_scale_rolled-in_scale_88.jpg,rolled-in_scale
rolled-in_scale_rolled-in_scale_20.jpg,rolled-in_scale
crazing_crazing_70.jpg,crazing
patches_patches_218.jpg,patches
scratches_scratches_240.jpg,scratches
patches_patches_204.jpg,patches
rolled-in_scale_rolled-in_scale_128.jpg,rolled-in_scale
crazing_crazing_3.jpg,crazing
inclusion_inclusion_77.jpg,inclusion
crazing_crazing_81.jpg,crazing
pitted_surface_pitted_surface_57.jpg,pitted_surface
crazing_crazing_225.jpg,crazing
scratches_scratches_153.jpg,scratches
scratches_scratches_57.jpg,scratches
crazing_crazing_61.jpg,crazing
patches_patches_56.jpg,patches
inclusion_inclusion_105.jpg,inclusion
crazing_crazing_198.jpg,crazing
scratches_scratches_41.jpg,scratches
rolled-in_scale_rolled-in_scale_175.jpg,rolled-in_scale
scratches_scratches_120.jpg,scratches
crazing_crazing_202.jpg,crazing
scratches_scratches_27.jpg,scratches
patches_patches_73.jpg,patches
inclusion_inclusion_109.jpg,inclusion
scratches_scratches_18.jpg,scratches
scratches_scratches_62.jpg,scratches
crazing_crazing_173.jpg,crazing
scratches_scratches_95.jpg,scratches
crazing_crazing_200.jpg,crazing
scratches_scratches_22.jpg,scratches
crazing_crazing_209.jpg,crazing
patches_patches_92.jpg,patches
rolled-in_scale_rolled-in_scale_235.jpg,rolled-in_scale
crazing_crazing_194.jpg,crazing
pitted_surface_pitted_surface_120.jpg,pitted_surface
pitted_surface_pitted_surface_203.jpg,pitted_surface
pitted_surface_pitted_surface_106.jpg,pitted_surface
patches_patches_67.jpg,patches
rolled-in_scale_rolled-in_scale_3.jpg,rolled-in_scale
pitted_surface_pitted_surface_197.jpg,pitted_surface
inclusion_inclusion_73.jpg,inclusion
crazing_crazing_92.jpg,crazing
crazing_crazing_240.jpg,crazing
pitted_surface_pitted_surface_235.jpg,pitted_surface
pitted_surface_pitted_surface_4.jpg,pitted_surface
patches_patches_179.jpg,patches
rolled-in_scale_rolled-in_scale_212.jpg,rolled-in_scale
scratches_scratches_162.jpg,scratches
crazing_crazing_175.jpg,crazing
inclusion_inclusion_180.jpg,inclusion
patches_patches_169.jpg,patches
pitted_surface_pitted_surface_198.jpg,pitted_surface
crazing_crazing_71.jpg,crazing
rolled-in_scale_rolled-in_scale_200.jpg,rolled-in_scale
patches_patches_13.jpg,patches
inclusion_inclusion_2.jpg,inclusion
crazing_crazing_208.jpg,crazing
scratches_scratches_71.jpg,scratches
scratches_scratches_183.jpg,scratches
inclusion_inclusion_40.jpg,inclusion
patches_patches_156.jpg,patches
pitted_surface_pitted_surface_36.jpg,pitted_surface
rolled-in_scale_rolled-in_scale_38.jpg,rolled-in_scale
pitted_surface_pitted_surface_35.jpg,pitted_surface
pitted_surface_pitted_surface_60.jpg,pitted_surface
scratches_scratches_201.jpg,scratches
pitted_surface_pitted_surface_94.jpg,pitted_surface
patches_patches_190.jpg,patches
patches_patches_149.jpg,patches
pitted_surface_pitted_surface_186.jpg,pitted_surface
scratches_scratches_8.jpg,scratches
pitted_surface_pitted_surface_25.jpg,pitted_surface
scratches_scratches_24.jpg,scratches
scratches_scratches_224.jpg,scratches
pitted_surface_pitted_surface_216.jpg,pitted_surface
scratches_scratches_239.jpg,scratches
rolled-in_scale_rolled-in_scale_26.jpg,rolled-in_scale
inclusion_inclusion_1.jpg,inclusion
patches_patches_115.jpg,patches
crazing_crazing_115.jpg,crazing
patches_patches_153.jpg,patches
crazing_crazing_5.jpg,crazing
crazing_crazing_93.jpg,crazing
inclusion_inclusion_123.jpg,inclusion
rolled-in_scale_rolled-in_scale_14.jpg,rolled-in_scale
crazing_crazing_35.jpg,crazing
patches_patches_44.jpg,patches
pitted_surface_pitted_surface_13.jpg,pitted_surface
rolled-in_scale_rolled-in_scale_10.jpg,rolled-in_scale
patches_patches_194.jpg,patches
crazing_crazing_108.jpg,crazing
pitted_surface_pitted_surface_7.jpg,pitted_surface
rolled-in_scale_rolled-in_scale_132.jpg,rolled-in_scale
patches_patches_22.jpg,patches
inclusion_inclusion_160.jpg,inclusion
inclusion_inclusion_145.jpg,inclusion
crazing_crazing_86.jpg,crazing
pitted_surface_pitted_surface_131.jpg,pitted_surface
inclusion_inclusion_225.jpg,inclusion
pitted_surface_pitted_surface_3.jpg,pitted_surface
pitted_surface_pitted_surface_147.jpg,pitted_surface
crazing_crazing_153.jpg,crazing
crazing_crazing_121.jpg,crazing
rolled-in_scale_rolled-in_scale_186.jpg,rolled-in_scale
pitted_surface_pitted_surface_51.jpg,pitted_surface
scratches_scratches_145.jpg,scratches
pitted_surface_pitted_surface_29.jpg,pitted_surface
pitted_surface_pitted_surface_149.jpg,pitted_surface
rolled-in_scale_rolled-in_scale_237.jpg,rolled-in_scale
crazing_crazing_164.jpg,crazing
scratches_scratches_138.jpg,scratches
scratches_scratches_178.jpg,scratches
scratches_scratches_9.jpg,scratches
patches_patches_59.jpg,patches
pitted_surface_pitted_surface_215.jpg,pitted_surface
crazing_crazing_20.jpg,crazing
rolled-in_scale_rolled-in_scale_202.jpg,rolled-in_scale
rolled-in_scale_rolled-in_scale_169.jpg,rolled-in_scale
scratches_scratches_104.jpg,scratches
inclusion_inclusion_68.jpg,inclusion
inclusion_inclusion_134.jpg,inclusion
pitted_surface_pitted_surface_221.jpg,pitted_surface
rolled-in_scale_rolled-in_scale_115.jpg,rolled-in_scale
rolled-in_scale_rolled-in_scale_98.jpg,rolled-in_scale
rolled-in_scale_rolled-in_scale_129.jpg,rolled-in_scale
inclusion_inclusion_65.jpg,inclusion
scratches_scratches_144.jpg,scratches
rolled-in_scale_rolled-in_scale_206.jpg,rolled-in_scale
patches_patches_172.jpg,patches
rolled-in_scale_rolled-in_scale_51.jpg,rolled-in_scale
crazing_crazing_12.jpg,crazing
inclusion_inclusion_182.jpg,inclusion
patches_patches_62.jpg,patches
patches_patches_200.jpg,patches
inclusion_inclusion_204.jpg,inclusion
pitted_surface_pitted_surface_2.jpg,pitted_surface
rolled-in_scale_rolled-in_scale_208.jpg,rolled-in_scale
crazing_crazing_117.jpg,crazing
rolled-in_scale_rolled-in_scale_87.jpg,rolled-in_scale
crazing_crazing_72.jpg,crazing
inclusion_inclusion_181.jpg,inclusion
scratches_scratches_141.jpg,scratches
inclusion_inclusion_42.jpg,inclusion
rolled-in_scale_rolled-in_scale_71.jpg,rolled-in_scale
rolled-in_scale_rolled-in_scale_147.jpg,rolled-in_scale
patches_patches_199.jpg,patches
pitted_surface_pitted_surface_9.jpg,pitted_surface
inclusion_inclusion_135.jpg,inclusion
pitted_surface_pitted_surface_213.jpg,pitted_surface
patches_patches_222.jpg,patches
scratches_scratches_211.jpg,scratches
patches_patches_69.jpg,patches
inclusion_inclusion_32.jpg,inclusion
rolled-in_scale_rolled-in_scale_27.jpg,rolled-in_scale
inclusion_inclusion_85.jpg,inclusion
inclusion_inclusion_97.jpg,inclusion
inclusion_inclusion_183.jpg,inclusion
patches_patches_207.jpg,patches
crazing_crazing_11.jpg,crazing
rolled-in_scale_rolled-in_scale_180.jpg,rolled-in_scale
inclusion_inclusion_170.jpg,inclusion
patches_patches_7.jpg,patches
scratches_scratches_175.jpg,scratches
rolled-in_scale_rolled-in_scale_240.jpg,rolled-in_scale
inclusion_inclusion_171.jpg,inclusion
patches_patches_106.jpg,patches
inclusion_inclusion_208.jpg,inclusion
pitted_surface_pitted_surface_14.jpg,pitted_surface
patches_patches_157.jpg,patches
scratches_scratches_200.jpg,scratches
crazing_crazing_57.jpg,crazing
crazing_crazing_192.jpg,crazing
rolled-in_scale_rolled-in_scale_114.jpg,rolled-in_scale
scratches_scratches_186.jpg,scratches
rolled-in_scale_rolled-in_scale_170.jpg,rolled-in_scale
scratches_scratches_63.jpg,scratches
rolled-in_scale_rolled-in_scale_207.jpg,rolled-in_scale
rolled-in_scale_rolled-in_scale_121.jpg,rolled-in_scale
inclusion_inclusion_227.jpg,inclusion
rolled-in_scale_rolled-in_scale_217.jpg,rolled-in_scale
crazing_crazing_106.jpg,crazing
inclusion_inclusion_38.jpg,inclusion
patches_patches_91.jpg,patches
patches_patches_137.jpg,patches
patches_patches_78.jpg,patches
rolled-in_scale_rolled-in_scale_231.jpg,rolled-in_scale
patches_patches_116.jpg,patches
pitted_surface_pitted_surface_223.jpg,pitted_surface
pitted_surface_pitted_surface_69.jpg,pitted_surface
inclusion_inclusion_219.jpg,inclusion
inclusion_inclusion_172.jpg,inclusion
inclusion_inclusion_16.jpg,inclusion
patches_patches_82.jpg,patches
scratches_scratches_26.jpg,scratches
pitted_surface_pitted_surface_41.jpg,pitted_surface
inclusion_inclusion_4.jpg,inclusion
