filename,label
patches_patches_178.jpg,patches
patches_patches_137.jpg,patches
pitted_surface_pitted_surface_26.jpg,pitted_surface
pitted_surface_pitted_surface_228.jpg,pitted_surface
inclusion_inclusion_33.jpg,inclusion
rolled-in_scale_rolled-in_scale_122.jpg,rolled-in_scale
inclusion_inclusion_31.jpg,inclusion
inclusion_inclusion_170.jpg,inclusion
inclusion_inclusion_111.jpg,inclusion
patches_patches_72.jpg,patches
pitted_surface_pitted_surface_198.jpg,pitted_surface
scratches_scratches_153.jpg,scratches
pitted_surface_pitted_surface_140.jpg,pitted_surface
pitted_surface_pitted_surface_36.jpg,pitted_surface
scratches_scratches_226.jpg,scratches
patches_patches_28.jpg,patches
rolled-in_scale_rolled-in_scale_37.jpg,rolled-in_scale
patches_patches_60.jpg,patches
rolled-in_scale_rolled-in_scale_90.jpg,rolled-in_scale
scratches_scratches_202.jpg,scratches
pitted_surface_pitted_surface_132.jpg,pitted_surface
crazing_crazing_22.jpg,crazing
patches_patches_161.jpg,patches
inclusion_inclusion_21.jpg,inclusion
crazing_crazing_117.jpg,crazing
pitted_surface_pitted_surface_53.jpg,pitted_surface
pitted_surface_pitted_surface_71.jpg,pitted_surface
crazing_crazing_12.jpg,crazing
scratches_scratches_199.jpg,scratches
patches_patches_234.jpg,patches
scratches_scratches_102.jpg,scratches
scratches_scratches_158.jpg,scratches
crazing_crazing_119.jpg,crazing
inclusion_inclusion_212.jpg,inclusion
inclusion_inclusion_97.jpg,inclusion
crazing_crazing_174.jpg,crazing
patches_patches_74.jpg,patches
pitted_surface_pitted_surface_185.jpg,pitted_surface
pitted_surface_pitted_surface_116.jpg,pitted_surface
scratches_scratches_164.jpg,scratches
scratches_scratches_31.jpg,scratches
scratches_scratches_204.jpg,scratches
patches_patches_21.jpg,patches
inclusion_inclusion_165.jpg,inclusion
crazing_crazing_56.jpg,crazing
pitted_surface_pitted_surface_107.jpg,pitted_surface
crazing_crazing_58.jpg,crazing
rolled-in_scale_rolled-in_scale_139.jpg,rolled-in_scale
rolled-in_scale_rolled-in_scale_123.jpg,rolled-in_scale
inclusion_inclusion_230.jpg,inclusion
patches_patches_222.jpg,patches
patches_patches_144.jpg,patches
pitted_surface_pitted_surface_218.jpg,pitted_surface
pitted_surface_pitted_surface_165.jpg,pitted_surface
pitted_surface_pitted_surface_177.jpg,pitted_surface
scratches_scratches_15.jpg,scratches
pitted_surface_pitted_surface_37.jpg,pitted_surface
inclusion_inclusion_157.jpg,inclusion
rolled-in_scale_rolled-in_scale_174.jpg,rolled-in_scale
patches_patches_148.jpg,patches
pitted_surface_pitted_surface_130.jpg,pitted_surface
patches_patches_237.jpg,patches
crazing_crazing_95.jpg,crazing
rolled-in_scale_rolled-in_scale_18.jpg,rolled-in_scale
rolled-in_scale_rolled-in_scale_13.jpg,rolled-in_scale
rolled-in_scale_rolled-in_scale_149.jpg,rolled-in_scale
patches_patches_44.jpg,patches
rolled-in_scale_rolled-in_scale_156.jpg,rolled-in_scale
inclusion_inclusion_195.jpg,inclusion
inclusion_inclusion_18.jpg,inclusion
scratches_scratches_231.jpg,scratches
pitted_surface_pitted_surface_233.jpg,pitted_surface
patches_patches_191.jpg,patches
pitted_surface_pitted_surface_196.jpg,pitted_surface
rolled-in_scale_rolled-in_scale_84.jpg,rolled-in_scale
scratches_scratches_87.jpg,scratches
crazing_crazing_9.jpg,crazing
rolled-in_scale_rolled-in_scale_227.jpg,rolled-in_scale
crazing_crazing_130.jpg,crazing
inclusion_inclusion_26.jpg,inclusion
scratches_scratches_110.jpg,scratches
patches_patches_14.jpg,patches
rolled-in_scale_rolled-in_scale_42.jpg,rolled-in_scale
patches_patches_140.jpg,patches
inclusion_inclusion_135.jpg,inclusion
scratches_scratches_38.jpg,scratches
inclusion_inclusion_177.jpg,inclusion
rolled-in_scale_rolled-in_scale_61.jpg,rolled-in_scale
crazing_crazing_195.jpg,crazing
pitted_surface_pitted_surface_30.jpg,pitted_surface
scratches_scratches_95.jpg,scratches
rolled-in_scale_rolled-in_scale_64.jpg,rolled-in_scale
inclusion_inclusion_70.jpg,inclusion
rolled-in_scale_rolled-in_scale_196.jpg,rolled-in_scale
patches_patches_138.jpg,patches
patches_patches_195.jpg,patches
scratches_scratches_223.jpg,scratches
inclusion_inclusion_72.jpg,inclusion
crazing_crazing_145.jpg,crazing
scratches_scratches_5.jpg,scratches
inclusion_inclusion_138.jpg,inclusion
inclusion_inclusion_45.jpg,inclusion
rolled-in_scale_rolled-in_scale_55.jpg,rolled-in_scale
pitted_surface_pitted_surface_43.jpg,pitted_surface
pitted_surface_pitted_surface_189.jpg,pitted_surface
patches_patches_173.jpg,patches
patches_patches_209.jpg,patches
scratches_scratches_145.jpg,scratches
crazing_crazing_131.jpg,crazing
rolled-in_scale_rolled-in_scale_166.jpg,rolled-in_scale
scratches_scratches_42.jpg,scratches
inclusion_inclusion_73.jpg,inclusion
inclusion_inclusion_98.jpg,inclusion
scratches_scratches_111.jpg,scratches
rolled-in_scale_rolled-in_scale_68.jpg,rolled-in_scale
crazing_crazing_189.jpg,crazing
inclusion_inclusion_124.jpg,inclusion
pitted_surface_pitted_surface_169.jpg,pitted_surface
inclusion_inclusion_11.jpg,inclusion
inclusion_inclusion_80.jpg,inclusion
pitted_surface_pitted_surface_8.jpg,pitted_surface
pitted_surface_pitted_surface_179.jpg,pitted_surface
inclusion_inclusion_108.jpg,inclusion
inclusion_inclusion_10.jpg,inclusion
patches_patches_182.jpg,patches
rolled-in_scale_rolled-in_scale_229.jpg,rolled-in_scale
patches_patches_154.jpg,patches
crazing_crazing_8.jpg,crazing
pitted_surface_pitted_surface_192.jpg,pitted_surface
patches_patches_227.jpg,patches
crazing_crazing_93.jpg,crazing
patches_patches_204.jpg,patches
inclusion_inclusion_191.jpg,inclusion
crazing_crazing_214.jpg,crazing
patches_patches_29.jpg,patches
pitted_surface_pitted_surface_21.jpg,pitted_surface
rolled-in_scale_rolled-in_scale_22.jpg,rolled-in_scale
pitted_surface_pitted_surface_171.jpg,pitted_surface
pitted_surface_pitted_surface_50.jpg,pitted_surface
inclusion_inclusion_183.jpg,inclusion
rolled-in_scale_rolled-in_scale_185.jpg,rolled-in_scale
scratches_scratches_11.jpg,scratches
rolled-in_scale_rolled-in_scale_192.jpg,rolled-in_scale
scratches_scratches_143.jpg,scratches
rolled-in_scale_rolled-in_scale_204.jpg,rolled-in_scale
rolled-in_scale_rolled-in_scale_25.jpg,rolled-in_scale
inclusion_inclusion_60.jpg,inclusion
inclusion_inclusion_65.jpg,inclusion
patches_patches_105.jpg,patches
inclusion_inclusion_106.jpg,inclusion
patches_patches_20.jpg,patches
crazing_crazing_224.jpg,crazing
patches_patches_13.jpg,patches
crazing_crazing_111.jpg,crazing
scratches_scratches_51.jpg,scratches
patches_patches_196.jpg,patches
scratches_scratches_32.jpg,scratches
scratches_scratches_90.jpg,scratches
inclusion_inclusion_200.jpg,inclusion
scratches_scratches_139.jpg,scratches
rolled-in_scale_rolled-in_scale_124.jpg,rolled-in_scale
pitted_surface_pitted_surface_231.jpg,pitted_surface
crazing_crazing_21.jpg,crazing
scratches_scratches_237.jpg,scratches
crazing_crazing_49.jpg,crazing
rolled-in_scale_rolled-in_scale_221.jpg,rolled-in_scale
scratches_scratches_150.jpg,scratches
patches_patches_64.jpg,patches
inclusion_inclusion_71.jpg,inclusion
scratches_scratches_4.jpg,scratches
patches_patches_80.jpg,patches
pitted_surface_pitted_surface_128.jpg,pitted_surface
patches_patches_172.jpg,patches
rolled-in_scale_rolled-in_scale_140.jpg,rolled-in_scale
scratches_scratches_216.jpg,scratches
pitted_surface_pitted_surface_137.jpg,pitted_surface
crazing_crazing_240.jpg,crazing
inclusion_inclusion_15.jpg,inclusion
patches_patches_15.jpg,patches
rolled-in_scale_rolled-in_scale_232.jpg,rolled-in_scale
pitted_surface_pitted_surface_92.jpg,pitted_surface
patches_patches_141.jpg,patches
crazing_crazing_207.jpg,crazing
scratches_scratches_69.jpg,scratches
patches_patches_164.jpg,patches
pitted_surface_pitted_surface_223.jpg,pitted_surface
inclusion_inclusion_139.jpg,inclusion
inclusion_inclusion_58.jpg,inclusion
pitted_surface_pitted_surface_2.jpg,pitted_surface
inclusion_inclusion_19.jpg,inclusion
inclusion_inclusion_87.jpg,inclusion
inclusion_inclusion_13.jpg,inclusion
patches_patches_11.jpg,patches
pitted_surface_pitted_surface_11.jpg,pitted_surface
inclusion_inclusion_229.jpg,inclusion
pitted_surface_pitted_surface_27.jpg,pitted_surface
patches_patches_171.jpg,patches
crazing_crazing_187.jpg,crazing
patches_patches_70.jpg,patches
rolled-in_scale_rolled-in_scale_96.jpg,rolled-in_scale
crazing_crazing_103.jpg,crazing
pitted_surface_pitted_surface_207.jpg,pitted_surface
inclusion_inclusion_156.jpg,inclusion
scratches_scratches_131.jpg,scratches
scratches_scratches_82.jpg,scratches
rolled-in_scale_rolled-in_scale_116.jpg,rolled-in_scale
inclusion_inclusion_51.jpg,inclusion
pitted_surface_pitted_surface_88.jpg,pitted_surface
patches_patches_152.jpg,patches
pitted_surface_pitted_surface_234.jpg,pitted_surface
scratches_scratches_178.jpg,scratches
inclusion_inclusion_85.jpg,inclusion
crazing_crazing_94.jpg,crazing
crazing_crazing_63.jpg,crazing
inclusion_inclusion_99.jpg,inclusion
rolled-in_scale_rolled-in_scale_199.jpg,rolled-in_scale
crazing_crazing_190.jpg,crazing
scratches_scratches_22.jpg,scratches
scratches_scratches_94.jpg,scratches
rolled-in_scale_rolled-in_scale_48.jpg,rolled-in_scale
patches_patches_96.jpg,patches
pitted_surface_pitted_surface_24.jpg,pitted_surface
pitted_surface_pitted_surface_175.jpg,pitted_surface
scratches_scratches_148.jpg,scratches
patches_patches_207.jpg,patches
rolled-in_scale_rolled-in_scale_211.jpg,rolled-in_scale
pitted_surface_pitted_surface_157.jpg,pitted_surface
scratches_scratches_105.jpg,scratches
scratches_scratches_176.jpg,scratches
patches_patches_145.jpg,patches
patches_patches_98.jpg,patches
inclusion_inclusion_5.jpg,inclusion
patches_patches_120.jpg,patches
crazing_crazing_237.jpg,crazing
patches_patches_77.jpg,patches
inclusion_inclusion_188.jpg,inclusion
inclusion_inclusion_226.jpg,inclusion
scratches_scratches_196.jpg,scratches
crazing_crazing_59.jpg,crazing
rolled-in_scale_rolled-in_scale_231.jpg,rolled-in_scale
scratches_scratches_120.jpg,scratches
crazing_crazing_197.jpg,crazing
crazing_crazing_7.jpg,crazing
patches_patches_215.jpg,patches
scratches_scratches_197.jpg,scratches
patches_patches_12.jpg,patches
scratches_scratches_215.jpg,scratches
pitted_surface_pitted_surface_152.jpg,pitted_surface
patches_patches_58.jpg,patches
inclusion_inclusion_40.jpg,inclusion
patches_patches_166.jpg,patches
inclusion_inclusion_118.jpg,inclusion
pitted_surface_pitted_surface_129.jpg,pitted_surface
patches_patches_180.jpg,patches
rolled-in_scale_rolled-in_scale_215.jpg,rolled-in_scale
rolled-in_scale_rolled-in_scale_112.jpg,rolled-in_scale
crazing_crazing_228.jpg,crazing
pitted_surface_pitted_surface_54.jpg,pitted_surface
patches_patches_32.jpg,patches
pitted_surface_pitted_surface_153.jpg,pitted_surface
pitted_surface_pitted_surface_111.jpg,pitted_surface
inclusion_inclusion_208.jpg,inclusion
pitted_surface_pitted_surface_210.jpg,pitted_surface
patches_patches_95.jpg,patches
rolled-in_scale_rolled-in_scale_33.jpg,rolled-in_scale
scratches_scratches_21.jpg,scratches
crazing_crazing_139.jpg,crazing
pitted_surface_pitted_surface_227.jpg,pitted_surface
pitted_surface_pitted_surface_182.jpg,pitted_surface
pitted_surface_pitted_surface_33.jpg,pitted_surface
patches_patches_85.jpg,patches
crazing_crazing_129.jpg,crazing
pitted_surface_pitted_surface_79.jpg,pitted_surface
patches_patches_162.jpg,patches
inclusion_inclusion_223.jpg,inclusion
patches_patches_124.jpg,patches
crazing_crazing_143.jpg,crazing
inclusion_inclusion_94.jpg,inclusion
rolled-in_scale_rolled-in_scale_194.jpg,rolled-in_scale
rolled-in_scale_rolled-in_scale_146.jpg,rolled-in_scale
rolled-in_scale_rolled-in_scale_2.jpg,rolled-in_scale
scratches_scratches_75.jpg,scratches
rolled-in_scale_rolled-in_scale_153.jpg,rolled-in_scale
pitted_surface_pitted_surface_16.jpg,pitted_surface
crazing_crazing_17.jpg,crazing
crazing_crazing_215.jpg,crazing
pitted_surface_pitted_surface_15.jpg,pitted_surface
inclusion_inclusion_134.jpg,inclusion
rolled-in_scale_rolled-in_scale_162.jpg,rolled-in_scale
rolled-in_scale_rolled-in_scale_39.jpg,rolled-in_scale
pitted_surface_pitted_surface_120.jpg,pitted_surface
pitted_surface_pitted_surface_125.jpg,pitted_surface
rolled-in_scale_rolled-in_scale_134.jpg,rolled-in_scale
patches_patches_40.jpg,patches
pitted_surface_pitted_surface_59.jpg,pitted_surface
scratches_scratches_210.jpg,scratches
pitted_surface_pitted_surface_28.jpg,pitted_surface
patches_patches_89.jpg,patches
scratches_scratches_187.jpg,scratches
crazing_crazing_77.jpg,crazing
crazing_crazing_163.jpg,crazing
patches_patches_73.jpg,patches
rolled-in_scale_rolled-in_scale_176.jpg,rolled-in_scale
pitted_surface_pitted_surface_166.jpg,pitted_surface
crazing_crazing_161.jpg,crazing
pitted_surface_pitted_surface_106.jpg,pitted_surface
crazing_crazing_92.jpg,crazing
scratches_scratches_45.jpg,scratches
pitted_surface_pitted_surface_118.jpg,pitted_surface
crazing_crazing_213.jpg,crazing
scratches_scratches_209.jpg,scratches
crazing_crazing_239.jpg,crazing
rolled-in_scale_rolled-in_scale_60.jpg,rolled-in_scale
rolled-in_scale_rolled-in_scale_111.jpg,rolled-in_scale
crazing_crazing_155.jpg,crazing
crazing_crazing_55.jpg,crazing
rolled-in_scale_rolled-in_scale_9.jpg,rolled-in_scale
scratches_scratches_227.jpg,scratches
scratches_scratches_34.jpg,scratches
patches_patches_228.jpg,patches
rolled-in_scale_rolled-in_scale_158.jpg,rolled-in_scale
patches_patches_221.jpg,patches
scratches_scratches_86.jpg,scratches
crazing_crazing_211.jpg,crazing
scratches_scratches_8.jpg,scratches
inclusion_inclusion_121.jpg,inclusion
crazing_crazing_158.jpg,crazing
scratches_scratches_134.jpg,scratches
patches_patches_62.jpg,patches
inclusion_inclusion_153.jpg,inclusion
crazing_crazing_41.jpg,crazing
crazing_crazing_236.jpg,crazing
scratches_scratches_76.jpg,scratches
patches_patches_100.jpg,patches
crazing_crazing_138.jpg,crazing
rolled-in_scale_rolled-in_scale_44.jpg,rolled-in_scale
inclusion_inclusion_66.jpg,inclusion
rolled-in_scale_rolled-in_scale_118.jpg,rolled-in_scale
inclusion_inclusion_59.jpg,inclusion
crazing_crazing_193.jpg,crazing
inclusion_inclusion_202.jpg,inclusion
pitted_surface_pitted_surface_201.jpg,pitted_surface
patches_patches_51.jpg,patches
pitted_surface_pitted_surface_229.jpg,pitted_surface
scratches_scratches_107.jpg,scratches
inclusion_inclusion_160.jpg,inclusion
scratches_scratches_28.jpg,scratches
rolled-in_scale_rolled-in_scale_70.jpg,rolled-in_scale
pitted_surface_pitted_surface_170.jpg,pitted_surface
patches_patches_220.jpg,patches
scratches_scratches_117.jpg,scratches
crazing_crazing_132.jpg,crazing
crazing_crazing_167.jpg,crazing
inclusion_inclusion_9.jpg,inclusion
scratches_scratches_24.jpg,scratches
inclusion_inclusion_148.jpg,inclusion
patches_patches_147.jpg,patches
rolled-in_scale_rolled-in_scale_131.jpg,rolled-in_scale
crazing_crazing_191.jpg,crazing
patches_patches_78.jpg,patches
patches_patches_224.jpg,patches
pitted_surface_pitted_surface_225.jpg,pitted_surface
inclusion_inclusion_180.jpg,inclusion
scratches_scratches_84.jpg,scratches
inclusion_inclusion_35.jpg,inclusion
rolled-in_scale_rolled-in_scale_240.jpg,rolled-in_scale
scratches_scratches_44.jpg,scratches
patches_patches_1.jpg,patches
patches_patches_33.jpg,patches
crazing_crazing_51.jpg,crazing
scratches_scratches_205.jpg,scratches
inclusion_inclusion_37.jpg,inclusion
rolled-in_scale_rolled-in_scale_95.jpg,rolled-in_scale
pitted_surface_pitted_surface_237.jpg,pitted_surface
patches_patches_46.jpg,patches
rolled-in_scale_rolled-in_scale_38.jpg,rolled-in_scale
rolled-in_scale_rolled-in_scale_7.jpg,rolled-in_scale
patches_patches_239.jpg,patches
rolled-in_scale_rolled-in_scale_193.jpg,rolled-in_scale
pitted_surface_pitted_surface_123.jpg,pitted_surface
rolled-in_scale_rolled-in_scale_163.jpg,rolled-in_scale
pitted_surface_pitted_surface_60.jpg,pitted_surface
crazing_crazing_23.jpg,crazing
patches_patches_130.jpg,patches
inclusion_inclusion_218.jpg,inclusion
rolled-in_scale_rolled-in_scale_30.jpg,rolled-in_scale
crazing_crazing_91.jpg,crazing
inclusion_inclusion_23.jpg,inclusion
pitted_surface_pitted_surface_56.jpg,pitted_surface
scratches_scratches_127.jpg,scratches
inclusion_inclusion_132.jpg,inclusion
scratches_scratches_108.jpg,scratches
patches_patches_97.jpg,patches
inclusion_inclusion_239.jpg,inclusion
patches_patches_7.jpg,patches
crazing_crazing_90.jpg,crazing
inclusion_inclusion_95.jpg,inclusion
scratches_scratches_165.jpg,scratches
patches_patches_2.jpg,patches
inclusion_inclusion_128.jpg,inclusion
